P7,O1,O2,P8,Label
4622.564,3967.179,3883.59,4326.154,2
4614.872,3967.179,3884.103,4324.103,2
4607.179,3966.154,3887.692,4321.538,2
4626.667,3982.051,3900,4336.923,2
4638.974,3992.821,3906.667,4352.308,2
4625.641,3984.615,3902.564,4352.821,2
4618.974,3977.949,3903.077,4353.846,2
4624.615,3985.128,3904.615,4356.41,2
4626.667,3988.718,3901.026,4352.308,2
4621.026,3974.359,3898.462,4349.231,2
4620,3968.718,3894.872,4346.154,2
4622.051,3970.769,3890.256,4336.41,2
4618.974,3963.59,3888.205,4324.103,2
4615.385,3957.436,3883.077,4313.846,2
4610.769,3961.026,3878.462,4311.282,2
4612.308,3965.128,3884.103,4322.564,2
4614.872,3962.051,3890.256,4327.692,2
4612.821,3961.538,3884.615,4321.026,2
4606.154,3963.59,3875.385,4317.949,2
4606.667,3964.103,3875.897,4320,2
4610.256,3960,3880.513,4320.513,2
4612.308,3960.513,3881.538,4322.051,2
4613.333,3966.154,3880,4318.462,2
4613.846,3968.718,3881.026,4318.974,2
4623.077,3971.282,3887.692,4334.872,2
4633.846,3974.359,3893.846,4344.103,2
4634.872,3983.59,3901.026,4341.026,2
4631.282,3989.744,3908.718,4345.128,2
4622.564,3977.436,3904.103,4341.026,2
4625.641,3971.795,3893.333,4328.205,2
4630.256,3975.385,3890.769,4328.205,2
4613.333,3965.128,3889.744,4330.256,2
4611.795,3958.974,3888.718,4329.231,2
4637.436,3973.333,3891.282,4334.359,2
4641.026,3981.026,3891.282,4337.436,2
4626.154,3977.436,3892.308,4337.436,2
4626.667,3975.385,3896.923,4340.513,2
4627.692,3970.256,3890.256,4337.949,2
4625.641,3967.179,3886.667,4333.846,2
4621.538,3966.154,3892.821,4334.359,2
4616.41,3965.641,3889.744,4327.692,2
4626.154,3971.282,3884.103,4320,2
4635.385,3977.436,3893.846,4325.128,2
4628.205,3973.333,3900.513,4330.256,2
4620.513,3964.103,3893.333,4327.179,2
4626.154,3970.769,3895.385,4328.718,2
4629.744,3978.974,3897.949,4332.821,2
4621.026,3970.256,3889.231,4326.667,2
4615.897,3966.154,3885.641,4320.513,2
4625.128,3979.487,3894.872,4325.641,2
4630.256,3980,3894.872,4327.692,2
4624.103,3973.333,3890.256,4327.179,2
4622.051,3977.949,3894.872,4336.41,2
4619.487,3970.256,3890.769,4334.872,2
4610.256,3953.333,3874.872,4313.846,2
4608.718,3954.359,3874.359,4307.179,2
4615.897,3960,3885.641,4317.949,2
4614.872,3956.41,3883.077,4315.385,2
4593.846,3952.821,3870.769,4299.487,2
4584.615,3957.436,3872.308,4298.462,2
4606.154,3963.077,3885.641,4319.487,2
4617.436,3960,3887.692,4331.282,2
4606.667,3951.795,3876.923,4323.59,2
4604.103,3943.59,3875.385,4320.513,2
4606.667,3943.59,3881.026,4325.641,2
4600.513,3953.846,3876.923,4316.41,2
4602.051,3960,3874.872,4309.744,2
4615.897,3961.538,3887.179,4322.564,2
4627.692,3969.231,3893.333,4330.256,2
4627.692,3980,3890.256,4326.667,2
4622.051,3980.513,3892.308,4325.641,2
4618.974,3967.179,3889.231,4327.179,2
4612.308,3957.436,3878.974,4330.769,2
4607.179,3961.538,3882.051,4333.333,2
4616.41,3970.256,3891.282,4328.205,2
4618.462,3964.615,3887.179,4321.538,2
4609.744,3957.949,3880,4323.59,2
4613.333,3963.59,3880.513,4324.615,2
4624.615,3970.769,3878.974,4320.513,2
4625.128,3973.333,3882.564,4325.641,2
4620,3970.769,3890.256,4333.333,2
4623.077,3975.385,3893.846,4332.821,2
4629.744,3984.615,3897.949,4337.949,2
4630.769,3983.59,3903.077,4347.692,2
4618.462,3971.795,3894.872,4338.974,2
4606.667,3961.538,3879.487,4324.103,2
4609.744,3961.538,3877.436,4321.538,2
4620,3970.256,3881.026,4321.538,2
4625.128,3973.333,3882.564,4322.564,2
4621.538,3966.154,3885.128,4322.564,2
4622.564,3970.769,3888.718,4324.103,2
4635.897,3986.667,3893.333,4332.821,2
4638.462,3985.641,3894.872,4337.436,2
4623.077,3975.897,3892.308,4325.641,2
4621.538,3978.462,3897.436,4322.051,2
4635.385,3983.59,3904.103,4331.795,2
4635.897,3986.154,3904.103,4342.051,2
4631.795,3989.231,3902.564,4347.692,2
4640.513,3987.692,3901.538,4347.179,2
4644.615,3991.282,3903.077,4344.615,2
4642.564,4000.513,3904.615,4345.641,2
4646.667,3997.949,3896.923,4342.564,2
4643.077,3983.59,3890.256,4336.923,2
4632.821,3981.026,3896.923,4336.923,2
4637.949,3988.718,3901.026,4337.949,2
4643.59,3989.744,3894.359,4337.436,2
4640.513,3993.846,3896.41,4344.615,2
4641.538,3999.487,3901.026,4344.615,2
4643.59,3993.333,3897.436,4332.308,2
4639.487,3985.641,3895.897,4333.333,2
4636.41,3984.615,3899.487,4342.564,2
4629.744,3979.487,3894.872,4328.718,2
4626.667,3976.41,3886.667,4314.872,2
4633.846,3982.564,3891.795,4328.718,2
4637.436,3983.59,3896.923,4338.974,2
4635.385,3986.154,3891.795,4331.282,2
4636.923,3991.282,3889.231,4328.718,2
4641.538,3986.667,3893.333,4334.359,2
4639.487,3979.487,3892.821,4335.385,2
4631.795,3974.359,3885.641,4334.359,2
4629.231,3969.231,3887.179,4336.923,2
4634.359,3972.821,3896.923,4341.026,2
4630.769,3975.385,3894.359,4335.897,2
4625.128,3974.359,3884.615,4326.154,2
4628.718,3980,3885.128,4325.128,2
4627.179,3982.564,3885.641,4324.103,2
4625.641,3978.974,3884.615,4323.077,2
4633.846,3982.564,3891.282,4330.256,2
4636.923,3989.744,3897.949,4338.462,2
4631.282,3984.103,3892.308,4336.923,2
4630.256,3981.538,3886.667,4330.769,2
4624.103,3983.077,3883.077,4325.641,2
4617.949,3976.41,3881.026,4323.59,2
4631.795,3973.333,3883.59,4326.154,2
4649.744,3985.128,3893.846,4337.949,2
4651.282,3992.308,3905.128,4349.744,2
4642.564,3986.154,3904.103,4347.179,2
4633.333,3981.538,3894.359,4337.949,2
4637.436,3990.256,3892.308,4345.641,2
4648.205,3995.385,3898.974,4354.359,2
4641.538,3987.692,3899.487,4344.103,2
4626.154,3981.538,3891.282,4332.821,2
4629.744,3985.128,3886.154,4331.795,2
4640,3987.692,3889.744,4332.308,2
4635.897,3987.179,3895.385,4333.333,2
4629.744,3981.538,3892.308,4331.282,2
4629.744,3971.795,3889.231,4325.641,2
4629.744,3971.795,3892.308,4327.692,2
4634.359,3984.615,3895.385,4334.359,2
4647.692,3996.923,3897.949,4336.41,2
4648.205,3993.333,3894.359,4334.872,2
4641.538,3990.769,3896.41,4342.564,2
4645.641,4000,3912.821,4356.41,2
4637.949,3992.821,3909.744,4345.128,2
4623.59,3974.359,3885.128,4321.026,2
4626.154,3977.949,3885.128,4321.538,2
4625.641,3985.128,3896.41,4327.692,2
4623.59,3984.103,3893.846,4326.154,2
4637.949,3991.282,3900.513,4337.949,2
4643.59,3990.256,3904.615,4346.667,2
4632.308,3980,3893.846,4339.487,2
4633.333,3984.103,3894.872,4340.513,2
4640,3994.872,3902.051,4347.692,2
4634.872,3989.231,3896.923,4341.538,2
4625.641,3981.026,3893.333,4332.821,2
4618.974,3982.564,3895.385,4327.179,2
4624.615,3986.154,3897.436,4324.615,2
4633.333,3983.077,3893.846,4323.59,2
4635.385,3978.974,3887.179,4327.692,2
4629.231,3977.436,3883.59,4328.205,2
4616.923,3972.308,3882.051,4316.923,2
4610.769,3967.692,3883.59,4313.846,2
4621.538,3970.256,3889.744,4328.205,2
4634.359,3977.949,3892.821,4336.923,2
4624.103,3979.487,3889.231,4329.231,2
4606.667,3973.333,3886.154,4317.436,2
4613.333,3975.385,3889.231,4317.436,2
4629.744,3983.59,3896.41,4327.692,2
4631.282,3983.077,3896.923,4332.308,2
4632.821,3986.667,3895.385,4329.744,2
4632.308,3992.821,3893.333,4327.179,2
4615.385,3978.462,3882.564,4322.051,2
4608.718,3962.051,3875.897,4315.897,2
4630.769,3971.282,3889.744,4326.667,2
4641.026,3978.974,3895.897,4334.872,2
4628.205,3969.744,3887.179,4324.615,2
4618.462,3969.744,3887.179,4320.513,2
4621.026,3981.538,3895.897,4331.795,2
4627.692,3984.615,3895.385,4335.897,2
4625.641,3980,3886.667,4323.59,2
4618.974,3975.897,3886.667,4317.436,2
4618.462,3973.333,3890.256,4320,2
4623.077,3973.846,3888.718,4320,2
4626.667,3977.949,3890.769,4323.077,2
4633.333,3987.179,3900.513,4332.821,2
4637.436,3990.769,3899.487,4334.872,2
4634.359,3982.051,3887.179,4329.744,2
4629.744,3972.821,3887.179,4327.692,2
4628.718,3981.538,3897.436,4332.821,2
4634.872,3993.846,3906.154,4341.026,2
4641.538,3995.385,3911.795,4349.231,2
4639.487,3989.231,3911.795,4349.744,2
4637.436,3983.59,3904.103,4345.641,2
4637.436,3982.564,3899.487,4343.077,2
4639.487,3990.256,3903.59,4344.103,2
4637.436,3991.282,3905.128,4342.051,2
4626.154,3980.513,3893.333,4329.744,2
4626.154,3980.513,3886.154,4321.538,2
4638.462,3990.769,3898.462,4333.846,2
4636.41,3988.205,3904.615,4345.128,2
4635.385,3985.641,3895.385,4339.487,2
4646.154,3993.846,3895.385,4335.385,2
4637.436,3991.795,3900,4335.385,2
4626.154,3985.128,3898.462,4335.897,2
4633.333,3984.615,3897.436,4336.923,2
4633.846,3981.538,3896.41,4334.359,2
4629.744,3978.462,3894.359,4333.333,2
4635.385,3982.564,3899.487,4341.026,2
4632.821,3984.103,3902.564,4343.59,2
4628.718,3984.615,3901.026,4341.538,2
4634.359,3987.179,3900.513,4346.154,2
4635.897,3987.179,3899.487,4345.641,2
4633.846,3987.179,3896.923,4338.974,2
4635.385,3991.282,3895.897,4341.026,2
4632.821,3988.205,3903.59,4345.128,2
4627.692,3977.949,3908.718,4342.564,2
4633.846,3982.051,3903.077,4342.051,2
4647.179,4002.051,3903.59,4349.231,2
4653.846,4008.205,3912.308,4355.385,2
4650.256,3997.949,3906.667,4351.282,2
4644.103,3994.359,3897.436,4343.077,2
4638.974,3990.769,3901.026,4342.564,2
4635.897,3985.128,3901.538,4343.59,2
4637.949,3989.231,3899.487,4337.949,2
4640.513,3994.872,3902.564,4334.872,2
4634.359,3989.744,3898.974,4337.949,2
4626.154,3980,3893.846,4341.026,2
4630.769,3979.487,3901.538,4341.538,2
4643.59,3992.308,3907.692,4342.564,2
4641.538,3995.385,3901.538,4341.538,2
4633.333,3987.179,3902.564,4336.41,2
4638.462,3988.718,3910.256,4338.974,2
4642.051,3991.282,3907.179,4344.103,2
4633.846,3985.641,3898.462,4338.462,2
4625.641,3980.513,3897.436,4331.795,2
4624.615,3980.513,3898.462,4331.795,2
4626.154,3984.615,3896.923,4327.692,2
4624.615,3986.154,3901.026,4327.179,2
4617.949,3973.333,3894.872,4326.667,2
4618.974,3965.641,3881.538,4320.513,2
4629.231,3975.897,3886.154,4326.154,2
4630.256,3977.436,3901.026,4339.487,2
4623.59,3969.744,3900,4338.974,2
4622.564,3973.333,3892.308,4328.205,2
4626.667,3978.974,3891.795,4325.128,2
4625.641,3975.897,3894.359,4329.744,2
4625.641,3976.41,3895.385,4332.821,2
4630.769,3982.564,3891.282,4324.615,2
4631.795,3981.538,3887.692,4316.923,2
4629.744,3977.436,3889.744,4320.513,2
4628.718,3978.462,3895.385,4325.641,2
4626.154,3978.974,3893.846,4324.103,2
4622.564,3973.333,3887.179,4322.051,2
4619.487,3969.231,3885.641,4321.538,2
4617.436,3970.769,3890.256,4324.103,2
4622.051,3977.436,3899.487,4332.308,2
4632.308,3985.128,3913.333,4341.538,2
4628.718,3984.103,3909.231,4335.385,2
4623.59,3985.641,3894.872,4328.718,2
4628.205,3988.718,3897.436,4335.385,2
4628.205,3982.051,3895.897,4328.205,2
4622.564,3978.462,3886.667,4314.359,2
4620,3977.949,3891.282,4314.359,2
4618.974,3969.231,3887.179,4313.333,2
4616.41,3962.564,3873.333,4303.077,2
4619.487,3965.641,3877.436,4301.538,2
4614.359,3959.487,3881.026,4300.513,2
4609.231,3958.974,3877.949,4298.462,2
4612.821,3968.205,3887.692,4307.179,2
4614.359,3968.205,3894.359,4313.333,2
4622.564,3976.923,3891.282,4321.026,2
4635.385,3990.256,3895.385,4333.333,2
4622.564,3976.923,3892.308,4323.59,2
4597.949,3953.846,3871.795,4297.949,2
4596.923,3949.744,3860.513,4286.667,2
4611.795,3957.949,3871.795,4291.795,2
4617.949,3967.179,3882.051,4298.462,2
4615.385,3969.744,3880,4301.026,2
4606.154,3966.154,3882.564,4308.718,2
4607.692,3971.795,3891.795,4318.974,2
4623.59,3981.538,3898.974,4324.615,2
4629.744,3973.846,3904.103,4325.641,2
4619.487,3966.154,3905.128,4328.205,2
4610.256,3971.282,3894.359,4322.051,2
4612.821,3972.821,3884.103,4309.744,2
4621.538,3967.179,3885.128,4305.641,2
4628.205,3969.744,3889.231,4310.256,2
4619.487,3971.282,3885.641,4304.615,2
4606.154,3961.538,3883.59,4298.462,2
4605.641,3955.385,3884.103,4305.641,2
4609.231,3962.051,3880.513,4309.744,2
4606.667,3961.026,3879.487,4304.615,2
4603.59,3956.41,3890.256,4308.205,2
4614.359,3970.769,3902.564,4325.128,2
4627.179,3986.667,3902.051,4330.256,2
4622.564,3976.41,3894.359,4321.026,2
4619.487,3967.179,3896.41,4322.051,2
4634.359,3981.026,3905.128,4334.359,2
4637.949,3989.744,3908.205,4342.564,2
4623.59,3983.59,3902.564,4343.077,2
4620,3974.359,3894.359,4338.974,2
4621.538,3971.795,3891.282,4330.769,2
4625.641,3977.949,3898.974,4334.872,2
4634.872,3984.103,3905.641,4347.179,2
4614.872,3967.179,3878.974,4335.897,2
4615.897,3957.436,3883.59,4340,2
4608.718,3950.769,3877.436,4333.846,2
4607.179,3955.385,3868.205,4329.744,2
4615.897,3960,3874.872,4342.051,2
4608.718,3956.41,3874.872,4337.949,2
4603.077,3962.051,3868.718,4325.641,2
4624.615,3985.128,3881.026,4337.949,2
4636.923,3995.385,3888.205,4345.641,2
4625.641,3982.051,3882.564,4337.436,2
4618.974,3971.282,3884.103,4344.103,2
4615.897,3968.205,3888.718,4349.744,2
4611.795,3963.59,3888.205,4340.513,2
4613.846,3964.103,3884.615,4338.462,2
4614.872,3971.282,3882.051,4342.564,2
4617.436,3978.462,3883.59,4342.051,2
4626.667,3981.026,3887.179,4345.128,2
4633.846,3986.667,3890.256,4350.256,2
4631.282,3988.718,3890.256,4346.667,2
4630.256,3984.615,3891.795,4348.718,2
4635.897,3987.179,3898.974,4360,2
4634.872,3987.179,3902.051,4358.462,2
4622.051,3977.949,3891.795,4346.154,2
4622.564,3979.487,3890.256,4349.744,2
4631.795,3985.128,3895.385,4355.897,2
4629.231,3977.436,3889.744,4345.128,2
4629.231,3976.923,3885.128,4335.897,2
4632.308,3988.205,3888.718,4340.513,2
4625.641,3994.359,3892.308,4343.077,2
4621.538,3990.769,3889.744,4337.949,2
4625.641,3977.949,3884.615,4338.974,2
4625.128,3970.256,3883.077,4345.641,2
4626.667,3985.128,3891.282,4349.231,2
4628.718,3994.872,3898.462,4350.256,2
4628.718,3981.538,3897.436,4356.41,2
4625.641,3969.231,3896.923,4354.359,2
4623.59,3974.359,3895.897,4342.051,2
4629.744,3986.667,3892.308,4341.026,2
4630.769,3984.615,3887.692,4342.564,2
4621.026,3972.821,3878.462,4327.692,2
4613.846,3969.231,3874.359,4316.41,2
4616.41,3973.846,3880,4323.59,2
4622.564,3977.436,3890.256,4336.923,2
4625.128,3976.923,3900.513,4348.205,2
4622.051,3976.923,3901.538,4352.821,2
4618.462,3980.513,3892.821,4344.103,2
4625.128,3986.154,3894.359,4340,2
4635.385,3990.769,3905.641,4351.795,2
4638.462,3990.256,3898.974,4354.872,2
4631.282,3985.128,3882.051,4336.923,2
4621.538,3977.949,3882.564,4324.103,2
4621.538,3982.051,3892.821,4328.718,2
4626.667,3986.667,3895.385,4336.923,2
4630.256,3981.538,3894.359,4342.051,2
4623.077,3977.949,3894.359,4342.564,2
4617.436,3977.949,3897.436,4343.077,2
4627.692,3979.487,3904.615,4350.769,2
4635.385,3981.538,3905.641,4358.462,2
4633.333,3985.641,3895.897,4353.333,2
4636.41,3990.769,3893.846,4345.641,2
4641.538,3992.308,3896.923,4340,2
4625.128,3984.615,3890.769,4332.821,2
4612.308,3981.538,3892.308,4340.513,2
4630.256,3992.308,3904.615,4357.436,2
4644.103,3996.41,3909.744,4360.513,2
4631.282,3986.154,3905.641,4353.846,2
4620.513,3983.59,3907.179,4352.821,2
4635.385,3991.282,3911.795,4358.462,2
4643.59,3990.256,3902.051,4357.436,2
4630.256,3979.487,3886.154,4343.077,2
4634.359,3986.154,3892.308,4342.051,2
4649.231,4002.051,3907.179,4358.974,2
4636.923,3991.795,3898.462,4354.359,2
4616.41,3971.795,3885.128,4336.41,2
4623.077,3978.462,3894.359,4341.538,2
4629.231,3985.128,3900.513,4345.128,2
4626.154,3981.538,3899.487,4344.103,2
4630.769,3985.641,3906.154,4356.923,2
4632.821,3988.205,3903.077,4353.846,2
4632.308,3986.154,3888.718,4334.359,2
4629.744,3987.179,3884.103,4331.282,2
4629.744,3985.641,3892.308,4338.462,2
4638.974,3984.615,3892.821,4333.333,2
4639.487,3984.103,3882.564,4329.744,2
4624.103,3974.872,3886.667,4332.308,2
4623.077,3972.821,3901.538,4341.026,2
4632.821,3980,3898.462,4357.436,2
4633.846,3982.051,3889.744,4373.333,2
4632.821,3989.744,3898.462,4387.179,2
4635.385,3998.974,3904.615,4400.513,2
4636.923,3993.846,3896.923,4403.077,2
4638.974,3988.205,3896.923,4400.513,2
4635.385,3988.718,3896.923,4401.026,2
4630.256,3987.692,3890.256,4398.462,2
4632.821,3986.667,3895.897,4394.872,2
4635.897,3985.641,3904.103,4397.949,2
4635.897,3983.077,3901.538,4402.051,2
4642.051,3988.205,3904.103,4407.179,2
4654.359,4002.051,3917.949,4415.897,2
4653.333,4005.641,3914.872,4412.308,2
4638.462,3995.897,3901.026,4402.564,2
4630.769,3993.333,3902.051,4400.513,2
4641.026,4007.179,3910.769,4403.077,2
4647.179,4005.641,3909.744,4403.59,2
4637.949,3987.692,3900.513,4402.564,2
4632.308,3986.667,3898.462,4406.154,2
4631.282,3988.718,3901.538,4406.154,2
4629.231,3979.487,3898.462,4395.385,2
4630.769,3979.487,3896.41,4391.795,2
4627.692,3983.077,3898.974,4394.359,2
4624.103,3984.615,3903.077,4388.718,2
4634.872,3996.923,3910.256,4384.615,2
4637.949,3997.436,3909.231,4386.154,2
4628.205,3985.128,3897.949,4384.103,2
4628.205,3987.692,3896.41,4387.692,2
4632.821,4000.513,3907.692,4401.026,2
4628.205,4000,3912.308,4408.205,2
4621.538,3986.154,3908.718,4406.667,2
4612.821,3974.359,3897.949,4393.846,2
4614.359,3979.487,3887.692,4384.615,2
4632.821,3993.846,3895.897,4398.974,2
4635.897,3989.231,3907.179,4408.718,2
4622.564,3973.846,3899.487,4394.359,2
4625.128,3972.821,3889.231,4381.538,2
4637.949,3986.667,3893.846,4377.949,2
4634.872,3997.949,3902.051,4373.333,2
4620.513,3991.282,3895.897,4372.821,2
4612.308,3978.974,3883.077,4369.231,2
4615.385,3981.538,3883.077,4365.128,2
4622.051,3988.718,3891.282,4374.359,2
4623.59,3983.59,3894.359,4387.692,2
4617.949,3971.282,3891.282,4387.179,2
4613.333,3965.641,3889.744,4377.436,2
4613.333,3966.154,3882.564,4368.718,2
4617.436,3975.897,3880,4372.308,2
4621.026,3983.077,3884.615,4376.41,2
4624.103,3982.564,3887.179,4372.308,2
4627.692,3986.667,3889.744,4372.308,2
4626.667,3990.256,3890.769,4373.846,2
4618.974,3982.051,3888.718,4366.667,2
4612.308,3976.923,3886.154,4362.564,2
4615.385,3986.154,3887.692,4369.231,2
4629.744,3995.897,3892.821,4381.026,2
4636.923,3993.333,3894.359,4385.128,2
4623.59,3982.051,3890.256,4376.923,2
4614.359,3977.436,3892.308,4375.385,2
4629.231,3986.154,3900.513,4387.179,2
4630.256,3986.667,3893.846,4386.154,2
4599.487,3969.744,3880.513,4367.692,2
4595.385,3968.205,3886.154,4365.128,2
4626.154,3983.59,3893.333,4376.923,2
4635.385,3987.179,3887.692,4378.974,2
4616.41,3981.026,3884.615,4368.718,2
4609.231,3982.051,3889.231,4364.103,2
4619.487,3984.103,3888.718,4367.692,2
4630.769,3989.231,3887.692,4368.205,2
4635.897,4004.103,3898.974,4367.692,2
4629.231,4000.513,3906.154,4362.564,2
4616.923,3976.41,3893.846,4349.744,2
4615.897,3975.385,3885.128,4339.487,2
4626.667,3994.359,3890.256,4340,2
4623.077,3985.641,3885.641,4333.333,2
4605.641,3963.59,3874.872,4323.077,2
4607.179,3971.282,3885.128,4336.41,2
4622.564,3987.179,3902.051,4352.308,2
4629.231,3977.949,3897.436,4346.154,2
4623.077,3964.103,3888.718,4342.051,2
4606.154,3966.154,3889.231,4343.59,2
4604.615,3974.359,3892.821,4344.103,2
4616.923,3977.436,3894.359,4347.179,2
4621.538,3984.103,3893.333,4344.103,2
4622.564,3992.821,3891.282,4335.385,2
4622.051,3987.179,3887.179,4331.282,2
4613.846,3975.897,3883.077,4327.179,2
4608.205,3975.385,3880.513,4317.949,2
4608.718,3976.41,3878.974,4316.923,2
4613.846,3972.821,3883.077,4326.667,2
4618.462,3971.795,3891.795,4336.41,2
4603.59,3969.744,3889.231,4334.872,2
4597.949,3970.256,3888.205,4334.872,2
4627.179,3983.077,3901.538,4350.256,2
4645.128,3996.923,3908.718,4362.051,2
4628.205,3992.821,3896.41,4351.282,2
4614.359,3979.487,3886.154,4341.538,2
4619.487,3972.308,3886.667,4342.051,2
4626.667,3975.897,3888.718,4341.538,2
4621.026,3978.462,3889.744,4335.385,2
4613.846,3978.462,3890.256,4332.308,2
4621.538,3984.103,3895.897,4336.41,2
4627.179,3985.641,3895.897,4333.846,2
4622.051,3983.59,3890.769,4331.795,2
4625.128,3989.744,3898.974,4341.026,2
4628.205,3994.359,3909.231,4346.154,2
4617.949,3986.154,3898.462,4340,2
4615.385,3979.487,3889.744,4340.513,2
4614.359,3972.308,3892.308,4340,2
4607.179,3967.692,3887.179,4333.846,2
4613.333,3981.026,3888.718,4336.41,2
4620.513,3990.256,3903.077,4342.564,2
4615.385,3982.051,3902.051,4340.513,2
4614.872,3980,3893.333,4337.949,2
4617.436,3988.718,3898.974,4341.026,2
4611.795,3983.077,3900.513,4343.59,2
4613.333,3976.41,3898.462,4346.667,2
4625.128,3989.744,3905.641,4352.821,2
4624.103,4000,3901.026,4351.282,2
4615.385,3988.718,3890.769,4346.667,2
4615.385,3978.974,3897.436,4350.769,2
4620.513,3987.692,3907.179,4352.821,2
4618.974,3990.769,3898.974,4340,2
4614.359,3986.154,3889.231,4332.308,2
4622.051,3991.795,3896.923,4341.026,2
4628.205,3995.897,3906.667,4346.154,2
4622.564,3988.718,3907.692,4349.231,2
4614.359,3982.564,3905.128,4355.385,2
4617.436,3985.128,3902.051,4353.846,2
4626.154,3987.179,3899.487,4348.718,2
4625.641,3989.231,3904.615,4352.308,2
4615.897,3986.154,3905.641,4349.744,2
4609.744,3978.462,3897.436,4338.462,2
4618.974,3984.615,3895.897,4340.513,2
4625.641,3990.769,3901.538,4347.179,2
4615.385,3976.41,3896.923,4333.333,2
4613.333,3973.333,3893.846,4324.615,2
4628.718,3992.821,3906.667,4345.128,2
4629.744,4000.513,3910.769,4356.41,2
4616.41,3988.205,3892.821,4340,2
4614.359,3978.462,3885.128,4329.744,2
4621.026,3977.949,3896.923,4338.462,2
4623.59,3986.667,3896.923,4346.154,2
4622.051,3988.718,3891.795,4343.077,2
4615.385,3973.846,3892.821,4332.821,2
4612.308,3972.821,3895.385,4333.333,2
4610.769,3986.154,3900.513,4344.615,2
4605.128,3983.59,3901.538,4343.077,2
4605.641,3971.282,3893.846,4329.231,2
4613.333,3976.41,3884.103,4327.692,2
4616.41,3988.718,3887.179,4336.41,2
4618.974,3988.205,3898.462,4336.923,2
4620,3980.513,3901.538,4338.974,2
4613.846,3979.487,3897.436,4348.718,2
4617.949,3991.795,3899.487,4350.769,2
4626.667,3997.949,3906.667,4345.641,2
4630.256,3992.821,3914.359,4353.846,2
4627.692,3986.667,3913.846,4359.487,2
4620,3982.051,3903.59,4345.128,2
4619.487,3985.128,3898.974,4341.538,2
4631.795,3995.897,3906.667,4357.949,2
4629.744,3994.359,3908.718,4354.359,2
4619.487,3988.205,3903.59,4340,2
4621.026,3991.282,3897.949,4341.538,2
4621.538,3988.205,3894.359,4343.077,2
4621.538,3980,3900.513,4337.949,2
4625.641,3982.564,3903.59,4337.436,2
4626.154,3990.256,3900.513,4340,2
4630.256,3994.359,3906.667,4344.615,2
4632.821,3989.231,3911.282,4346.667,2
4625.641,3981.538,3907.179,4347.179,2
4627.692,3990.769,3910.256,4351.795,2
4640.513,4003.077,3916.41,4352.821,2
4629.231,3990.256,3907.179,4340.513,2
4613.333,3977.949,3900,4334.872,2
4627.692,3990.256,3906.154,4345.128,2
4635.897,3996.923,3910.769,4350.769,2
4622.564,3987.179,3910.769,4348.205,2
4618.974,3981.026,3904.615,4344.103,2
4631.795,3988.205,3899.487,4347.179,2
4634.872,3997.436,3903.59,4352.308,2
4632.308,3997.949,3907.179,4350.256,2
4627.692,3984.103,3900,4341.538,2
4612.308,3970.769,3888.718,4325.641,2
4608.718,3974.872,3891.282,4320,2
4622.051,3984.103,3902.564,4336.923,2
4628.205,3985.128,3905.128,4350.769,2
4622.051,3982.564,3902.051,4342.051,2
4625.641,3988.205,3909.231,4342.564,2
4633.846,3992.308,3916.41,4356.41,2
4625.128,3983.59,3903.59,4349.744,2
4618.462,3978.462,3892.308,4335.897,2
4627.692,3986.154,3897.436,4338.462,2
4628.718,3988.718,3899.487,4342.051,2
4621.026,3984.103,3898.974,4338.974,2
4617.949,3982.051,3901.538,4339.487,2
4621.538,3981.026,3896.923,4339.487,2
4629.231,3983.59,3896.923,4336.41,2
4636.41,3989.231,3904.615,4334.359,2
4627.692,3985.641,3897.436,4328.718,2
4614.872,3975.385,3885.128,4325.641,2
4622.564,3979.487,3893.333,4334.359,2
4629.744,3989.231,3900.513,4335.385,2
4616.923,3978.974,3898.974,4330.769,2
4608.205,3966.667,3902.051,4340,2
4627.692,3982.051,3911.795,4356.41,2
4632.308,3990.256,3908.205,4355.385,2
4606.154,3972.308,3896.41,4342.051,2
4613.333,3977.436,3897.436,4338.974,2
4651.795,4001.538,3904.615,4343.077,2
4648.718,3993.846,3900,4342.564,2
4617.436,3974.359,3896.923,4341.538,2
4611.795,3971.795,3901.538,4336.41,2
4621.026,3973.846,3898.974,4321.538,2
4625.128,3977.949,3895.385,4317.436,2
4630.256,3988.205,3904.103,4336.923,2
4628.205,3989.231,3909.744,4344.615,2
4625.641,3986.154,3905.128,4333.333,2
4629.744,3984.103,3901.026,4337.436,2
4626.667,3975.385,3898.974,4349.744,2
4622.564,3978.974,3898.974,4345.128,2
4623.59,3987.179,3902.564,4336.923,2
4620.513,3980,3904.615,4338.462,2
4619.487,3974.872,3902.564,4341.538,2
4631.282,3989.231,3904.103,4347.692,2
4634.359,3991.282,3903.077,4347.692,2
4625.128,3980.513,3898.974,4337.949,2
4629.231,3985.128,3900.513,4334.359,2
4634.872,3984.615,3897.949,4335.897,2
4625.128,3969.231,3895.385,4332.821,2
4623.077,3970.769,3903.59,4337.949,2
4628.205,3987.179,3909.744,4344.615,2
4623.077,3988.205,3906.154,4334.872,2
4619.487,3977.949,3896.923,4325.128,2
4624.615,3977.436,3893.333,4330.256,2
4629.744,3985.128,3900,4341.026,2
4625.641,3986.154,3901.026,4335.385,2
4618.974,3980,3896.41,4326.154,2
4622.564,3978.974,3903.077,4333.333,2
