0.2601 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
12.4808 	EXP 	image: image = 'game.jpg'
12.4967 	EXP 	image: image = 'game.jpg'
12.5133 	EXP 	image: image = 'game.jpg'
12.5295 	EXP 	image: image = 'game.jpg'
12.5465 	EXP 	image: image = 'game.jpg'
12.5628 	EXP 	image: image = 'game.jpg'
12.5800 	EXP 	image: image = 'game.jpg'
12.5968 	EXP 	image: image = 'game.jpg'
12.6122 	EXP 	image: image = 'game.jpg'
12.6420 	EXP 	image: image = 'game.jpg'
12.6484 	EXP 	image: image = 'game.jpg'
12.6663 	EXP 	image: image = 'game.jpg'
12.6828 	EXP 	image: image = 'game.jpg'
12.6996 	EXP 	image: image = 'game.jpg'
12.7171 	EXP 	image: image = 'game.jpg'
12.7327 	EXP 	image: image = 'game.jpg'
12.7502 	EXP 	image: image = 'game.jpg'
12.7658 	EXP 	image: image = 'game.jpg'
12.7824 	EXP 	image: image = 'game.jpg'
12.7993 	EXP 	image: image = 'game.jpg'
12.8151 	EXP 	image: image = 'game.jpg'
12.8336 	EXP 	image: image = 'game.jpg'
12.8489 	EXP 	image: image = 'game.jpg'
12.8651 	EXP 	image: image = 'game.jpg'
12.8818 	EXP 	image: image = 'game.jpg'
12.8983 	EXP 	image: image = 'game.jpg'
12.9170 	EXP 	image: image = 'game.jpg'
12.9339 	EXP 	image: image = 'game.jpg'
12.9503 	EXP 	image: image = 'game.jpg'
12.9665 	EXP 	image: image = 'game.jpg'
12.9823 	EXP 	image: image = 'game.jpg'
12.9990 	EXP 	image: image = 'game.jpg'
13.0166 	EXP 	image: image = 'game.jpg'
13.0320 	EXP 	image: image = 'game.jpg'
13.0490 	EXP 	image: image = 'game.jpg'
13.0666 	EXP 	image: image = 'game.jpg'
13.0835 	EXP 	image: image = 'game.jpg'
13.1003 	EXP 	image: image = 'game.jpg'
13.1167 	EXP 	image: image = 'game.jpg'
13.1342 	EXP 	image: image = 'game.jpg'
13.1489 	EXP 	image: image = 'game.jpg'
13.1655 	EXP 	image: image = 'game.jpg'
13.1826 	EXP 	image: image = 'game.jpg'
13.1990 	EXP 	image: image = 'game.jpg'
13.2165 	EXP 	image: image = 'game.jpg'
13.2339 	EXP 	image: image = 'game.jpg'
13.2521 	EXP 	image: image = 'game.jpg'
13.2660 	EXP 	image: image = 'game.jpg'
13.2833 	EXP 	image: image = 'game.jpg'
13.3015 	EXP 	image: image = 'game.jpg'
13.3180 	EXP 	image: image = 'game.jpg'
13.3340 	EXP 	image: image = 'game.jpg'
13.3501 	EXP 	image: image = 'game.jpg'
13.3668 	EXP 	image: image = 'game.jpg'
13.3844 	EXP 	image: image = 'game.jpg'
13.3984 	EXP 	image: image = 'game.jpg'
13.4173 	EXP 	image: image = 'game.jpg'
13.4318 	EXP 	image: image = 'game.jpg'
13.4491 	EXP 	image: image = 'game.jpg'
13.4662 	EXP 	image: image = 'game.jpg'
13.5063 	EXP 	image: image = 'game.jpg'
13.5173 	EXP 	image: image = 'game.jpg'
13.5297 	EXP 	image: image = 'game.jpg'
13.5465 	EXP 	image: image = 'game.jpg'
13.5631 	EXP 	image: image = 'game.jpg'
13.5818 	EXP 	image: image = 'game.jpg'
13.5981 	EXP 	image: image = 'game.jpg'
13.6449 	EXP 	image: image = 'game.jpg'
13.6559 	EXP 	image: image = 'game.jpg'
13.6766 	EXP 	image: image = 'game.jpg'
13.6873 	EXP 	image: image = 'game.jpg'
13.7091 	EXP 	image: image = 'game.jpg'
13.7222 	EXP 	image: image = 'game.jpg'
