color1,color2,color3,color4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,circles.thisRepN,circles.thisTrialN,circles.thisN,circles.thisIndex,instructions.started,instructions.stopped,ready.keys,ready.rt,ready.started,ready.stopped,blank_img.started,blank_img.stopped,pause.started,pause.stopped,indicate1.started,indicate1.stopped,indcate2.started,indcate2.stopped,indcate3.started,indcate3.stopped,indicate4.started,indicate4.stopped,square1.started,square1.stopped,square2.started,square2.stopped,square3.started,square3.stopped,square4.started,square4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",9,0,9,0,0,1,1,0,,,,,,,,,192.27361440000823,None,192.27361440000823,None,192.27361440000823,None,192.27361440000823,None,192.27361440000823,None,193.26841000001878,None,193.26841000001878,None,193.26841000001878,None,193.26841000001878,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",9,0,9,0,0,2,2,3,,,,,,,,,196.26842500001658,None,196.26842500001658,None,196.26842500001658,None,196.26842500001658,None,196.26842500001658,None,197.27112720004516,None,197.27112720004516,None,197.27112720004516,None,197.27112720004516,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",9,0,9,0,0,3,3,2,,,,,,,,,200.27115030004643,None,200.27115030004643,None,200.27115030004643,None,200.27115030004643,None,200.27115030004643,None,201.27440650004428,None,201.27440650004428,None,201.27440650004428,None,201.27440650004428,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,9,0,9,0,,,,,,,,,,,204.26847240002826,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",10,0,10,0,0,0,0,0,,,,,,,205.26929369999561,None,206.2718184000114,None,206.2718184000114,None,206.2718184000114,None,206.2718184000114,None,206.2718184000114,None,207.26841790002072,None,207.26841790002072,None,207.26841790002072,None,207.26841790002072,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",10,0,10,0,0,1,1,1,,,,,,,,,210.26855170005,None,210.26855170005,None,210.26855170005,None,210.26855170005,None,210.26855170005,None,211.2711896999972,None,211.2711896999972,None,211.2711896999972,None,211.2711896999972,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",10,0,10,0,0,2,2,2,,,,,,,,,214.2708513000398,None,214.2708513000398,None,214.2708513000398,None,214.2708513000398,None,214.2708513000398,None,215.27432810002938,None,215.27432810002938,None,215.27432810002938,None,215.27432810002938,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",10,0,10,0,0,3,3,3,,,,,,,,,218.2687947000377,None,218.2687947000377,None,218.2687947000377,None,218.2687947000377,None,218.2687947000377,None,219.26999870000873,None,219.26999870000873,None,219.26999870000873,None,219.26999870000873,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,10,0,10,0,,,,,,,,,,,222.2700360000017,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",11,0,11,0,0,0,0,0,,,,,,,223.27301669999724,None,224.27008420001948,None,224.27008420001948,None,224.27008420001948,None,224.27008420001948,None,224.27008420001948,None,225.26849670003867,None,225.26849670003867,None,225.26849670003867,None,225.26849670003867,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",11,0,11,0,0,1,1,3,,,,,,,,,228.26915570005076,None,228.26915570005076,None,228.26915570005076,None,228.26915570005076,None,228.26915570005076,None,229.2701728999964,None,229.2701728999964,None,229.2701728999964,None,229.2701728999964,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",11,0,11,0,0,2,2,1,,,,,,,,,232.2701664000051,None,232.2701664000051,None,232.2701664000051,None,232.2701664000051,None,232.2701664000051,None,233.2728365000221,None,233.2728365000221,None,233.2728365000221,None,233.2728365000221,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",11,0,11,0,0,3,3,2,,,,,,,,,236.27317600004608,None,236.27317600004608,None,236.27317600004608,None,236.27317600004608,None,236.27317600004608,None,237.26845790003426,None,237.26845790003426,None,237.26845790003426,None,237.26845790003426,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,11,0,11,0,,,,,,,,,,,240.26889590005158,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",12,0,12,0,0,0,0,0,,,,,,,241.27081190003082,None,242.2736023000325,None,242.2736023000325,None,242.2736023000325,None,242.2736023000325,None,242.2736023000325,None,243.2685815000441,None,243.2685815000441,None,243.2685815000441,None,243.2685815000441,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",12,0,12,0,0,1,1,2,,,,,,,,,246.26864710001973,None,246.26864710001973,None,246.26864710001973,None,246.26864710001973,None,246.26864710001973,None,247.27160120004555,None,247.27160120004555,None,247.27160120004555,None,247.27160120004555,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",12,0,12,0,0,2,2,3,,,,,,,,,250.27175870002247,None,250.27175870002247,None,250.27175870002247,None,250.27175870002247,None,250.27175870002247,None,251.27448080002796,None,251.27448080002796,None,251.27448080002796,None,251.27448080002796,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",12,0,12,0,0,3,3,1,,,,,,,,,254.26892910001334,None,254.26892910001334,None,254.26892910001334,None,254.26892910001334,None,254.26892910001334,None,255.2693623000523,None,255.2693623000523,None,255.2693623000523,None,255.2693623000523,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,12,0,12,0,,,,,,,,,,,258.2696302999975,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
