color1,color2,color3,color4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,circles.thisRepN,circles.thisTrialN,circles.thisN,circles.thisIndex,instructions.started,instructions.stopped,ready.keys,ready.rt,ready.started,ready.stopped,blank_img.started,blank_img.stopped,pause.started,pause.stopped,indicate1.started,indicate1.stopped,indcate2.started,indcate2.stopped,indcate3.started,indcate3.stopped,indicate4.started,indicate4.stopped,square1.started,square1.stopped,square2.started,square2.stopped,square3.started,square3.stopped,square4.started,square4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",12,0,12,0,0,1,1,1,,,,,,,,,242.43887840001844,None,242.43887840001844,None,242.43887840001844,None,242.43887840001844,None,242.43887840001844,None,243.4327735999832,None,243.4327735999832,None,243.4327735999832,None,243.4327735999832,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",12,0,12,0,0,2,2,3,,,,,,,,,246.4396062999731,None,246.4396062999731,None,246.4396062999731,None,246.4396062999731,None,246.4396062999731,None,247.4335350000183,None,247.4335350000183,None,247.4335350000183,None,247.4335350000183,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",12,0,12,0,0,3,3,2,,,,,,,,,250.4405252999859,None,250.4405252999859,None,250.4405252999859,None,250.4405252999859,None,250.4405252999859,None,251.4345518000191,None,251.4345518000191,None,251.4345518000191,None,251.4345518000191,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,12,0,12,0,,,,,,,,,,,254.43316050001886,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",13,0,13,0,0,0,0,1,,,,,,,255.43557470000815,None,256.43766390002565,None,256.43766390002565,None,256.43766390002565,None,256.43766390002565,None,256.43766390002565,None,257.44002869998803,None,257.44002869998803,None,257.44002869998803,None,257.44002869998803,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",13,0,13,0,0,1,1,0,,,,,,,,,260.4389030999737,None,260.4389030999737,None,260.4389030999737,None,260.4389030999737,None,260.4389030999737,None,261.4328886999865,None,261.4328886999865,None,261.4328886999865,None,261.4328886999865,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",13,0,13,0,0,2,2,3,,,,,,,,,264.4396803000127,None,264.4396803000127,None,264.4396803000127,None,264.4396803000127,None,264.4396803000127,None,265.43373829999473,None,265.43373829999473,None,265.43373829999473,None,265.43373829999473,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",13,0,13,0,0,3,3,2,,,,,,,,,268.44066000002204,None,268.44066000002204,None,268.44066000002204,None,268.44066000002204,None,268.44066000002204,None,269.4344916000264,None,269.4344916000264,None,269.4344916000264,None,269.4344916000264,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,13,0,13,0,,,,,,,,,,,272.43398149998393,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",14,0,14,0,0,0,0,3,,,,,,,273.4364304000046,None,274.438666299975,None,274.438666299975,None,274.438666299975,None,274.438666299975,None,274.438666299975,None,275.4332232999732,None,275.4332232999732,None,275.4332232999732,None,275.4332232999732,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
