47.8995 	EXP 	indicate1: autoDraw = True
47.8995 	EXP 	indcate2: autoDraw = True
47.8995 	EXP 	indcate3: autoDraw = True
47.8995 	EXP 	indicate4: autoDraw = True
48.9020 	EXP 	pause: autoDraw = False
48.9020 	EXP 	indicate1: autoDraw = False
48.9020 	EXP 	indcate2: autoDraw = False
48.9020 	EXP 	indcate3: autoDraw = False
48.9020 	EXP 	indicate4: autoDraw = False
48.9020 	EXP 	square1: autoDraw = True
48.9020 	EXP 	square2: autoDraw = True
48.9020 	EXP 	square3: autoDraw = True
48.9020 	EXP 	square4: autoDraw = True
51.8933 	EXP 	New trial (rep=0, index=1): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 1, 1]), ('color3', [1, 1, 1]), ('color4', [1, 0, 0])])
51.9007 	EXP 	square1: autoDraw = False
51.9007 	EXP 	square2: autoDraw = False
51.9007 	EXP 	square3: autoDraw = False
51.9007 	EXP 	square4: autoDraw = False
51.9007 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
51.9007 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
51.9007 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
51.9007 	EXP 	indicate4: fillColor = '[1. 0. 0.] (rgb)'
51.9007 	EXP 	pause: autoDraw = True
51.9007 	EXP 	indicate1: autoDraw = True
51.9007 	EXP 	indcate2: autoDraw = True
51.9007 	EXP 	indcate3: autoDraw = True
51.9007 	EXP 	indicate4: autoDraw = True
52.9030 	EXP 	pause: autoDraw = False
52.9030 	EXP 	indicate1: autoDraw = False
52.9030 	EXP 	indcate2: autoDraw = False
52.9030 	EXP 	indcate3: autoDraw = False
52.9030 	EXP 	indicate4: autoDraw = False
52.9030 	EXP 	square1: autoDraw = True
52.9030 	EXP 	square2: autoDraw = True
52.9030 	EXP 	square3: autoDraw = True
52.9030 	EXP 	square4: autoDraw = True
55.8947 	EXP 	New trial (rep=0, index=2): OrderedDict([('color1', [1, 0, 0]), ('color2', [1, 1, 1]), ('color3', [1, 1, 1]), ('color4', [1, 1, 1])])
55.9021 	EXP 	square1: autoDraw = False
55.9021 	EXP 	square2: autoDraw = False
55.9021 	EXP 	square3: autoDraw = False
55.9021 	EXP 	square4: autoDraw = False
55.9021 	EXP 	indicate1: fillColor = '[1. 0. 0.] (rgb)'
55.9021 	EXP 	indcate2: fillColor = '[1. 1. 1.] (rgb)'
55.9021 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
55.9021 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
55.9021 	EXP 	pause: autoDraw = True
55.9021 	EXP 	indicate1: autoDraw = True
55.9021 	EXP 	indcate2: autoDraw = True
55.9021 	EXP 	indcate3: autoDraw = True
55.9021 	EXP 	indicate4: autoDraw = True
56.9045 	EXP 	pause: autoDraw = False
56.9045 	EXP 	indicate1: autoDraw = False
